gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
286262,TPRN,877.1089041275168,-1.1180810154064338,0.33481720214518107,-3.3393774520629904,0.0008396638937753119,0.04981913649702791
80303,EFHD1,2812.533815516681,-1.7894843072167792,0.537944360995266,-3.326523032802136,0.000879367520025633,0.04981913649702791
79602,ADIPOR2,2057.5573902650153,-1.45230011139595,0.4373835485563271,-3.3204269254972214,0.0008987988543278231,0.04981913649702791
6663,SOX10,2279.414549433614,-1.4896493713346177,0.43944428868629515,-3.3898480642173725,0.0006993137031837345,0.04981913649702791
388,RHOB,6265.1747522956975,-0.7797225768134606,0.23031891869265655,-3.3854039487478764,0.0007107357843007943,0.04981913649702791
767557,SYS1-DBNDD2,1590.9249759111785,-1.7393345602916401,0.5218519889992045,-3.333003604388469,0.0008591382935602843,0.04981913649702791
83700,JAM3,1432.4152207810641,-1.569507947241501,0.46121270360153,-3.403002421627778,0.0006664968980434089,0.04981913649702791
400073,C12orf76,615.7960203165172,-0.8374422865472068,0.2504920465755835,-3.343189127142673,0.000828214327897323,0.04981913649702791
55004,LAMTOR1,557.2465749449955,-0.29043146365891964,0.0851221487869174,-3.4119376425276124,0.0006450286698133382,0.04981913649702791
22933,SIRT2,2298.9900657510057,-1.0772937935332931,0.31943885797806026,-3.3724569401236835,0.0007450073483925388,0.04981913649702791
26001,RNF167,657.1925224034244,-0.4699420501425402,0.140086678090711,-3.354651966536293,0.0007946489242158661,0.04981913649702791
5168,ENPP2,3447.596060797509,-2.1171878336433623,0.6354194471104249,-3.331953158297706,0.0008623877028804503,0.04981913649702791
64856,VWA1,2087.1942901199177,-1.4009537226832547,0.4092103533507894,-3.423553952659424,0.000618079810609535,0.04981913649702791
6446,SGK1,1622.658556594704,-1.7010801632990933,0.5049638135540732,-3.3687169607786878,0.0007551893524924789,0.04981913649702791
85458,DIXDC1,1401.491757844941,-1.0104399496262861,0.3039052632547079,-3.324851760725908,0.0008846555820165139,0.04981913649702791
64399,HHIP,1883.4723714787708,-1.9822871110576665,0.5815836728925596,-3.408429781390836,0.0006533789858802287,0.04981913649702791
23052,ENDOD1,2279.4384876768618,-1.2506929171350833,0.37417290265144143,-3.3425534245598723,0.0008301137419629189,0.04981913649702791
401548,SNX30,1736.6936681543564,-0.986618132539394,0.29713265365583125,-3.3204635047691315,0.0008986810803374225,0.04981913649702791
2770,GNAI1,1326.1102940578435,-1.1823238901757014,0.354156087510742,-3.338425998790265,0.0008425446914914885,0.04981913649702791
1318,SLC31A2,641.0173098107437,-1.715486061865376,0.5036206364689778,-3.4063061313236056,0.0006584829834154926,0.04981913649702791
9467,SH3BP5,955.395985515363,-0.6625828173684628,0.1983218848435919,-3.3409465520712143,0.0008349329435289746,0.04981913649702791
5653,KLK6,603.5922184413394,-2.1607455796528083,0.6493541109972389,-3.327530453814276,0.0008761941171049129,0.04981913649702791
347689,SOX2-OT,3778.1762295437875,-1.874475279921394,0.5478626909616634,-3.421432615955519,0.0006229215895615893,0.04981913649702791
9745,ZNF536,1895.161135657218,-1.473500786006489,0.44440227501547236,-3.3156913653405296,0.0009141672789270222,0.05024872809835532
54820,NDE1,657.2205998296072,-1.5680398063216519,0.4739435580825737,-3.30849481880384,0.0009379892040113608,0.05113203958395815
3916,LAMP1,2356.47909246584,-0.924491122695922,0.28020263515677746,-3.299366268196071,0.0009690338626328789,0.05118533072814318
5783,PTPN13,1650.7090293919925,-0.8532676760486325,0.2583392293735336,-3.302896265959243,0.0009569177949283903,0.05118533072814318
84193,SETD3,1158.0385522062618,-0.39669741169901185,0.1201674439861962,-3.3012053726014257,0.0009627038591325049,0.05118533072814318
83641,FAM107B,1766.0286440291638,-1.9321641199603021,0.5856667542803035,-3.2990845149382633,0.0009700070256243022,0.05118533072814318
23090,ZNF423,592.1353970768864,0.6985510398860623,0.21208995505063494,3.2936545237104147,0.0009889396683671965,0.05177020676627007
23446,SLC44A1,4709.459152314952,-1.6697866416197154,0.5118125447362313,-3.262496511257378,0.0011043553212767311,0.05184897319204837
22827,PUF60,1439.1537014880942,-0.4703865177618499,0.14466843704038104,-3.2514799177000286,0.0011480588583508604,0.05184897319204837
1781,DYNC1I2,1546.5415912347464,-0.998222401199545,0.30372591447212444,-3.286589499399336,0.0010140854308224542,0.05184897319204837
2318,FLNC,1225.6382894975638,-1.5934228194635358,0.48814689167849834,-3.264228138346911,0.001097627443331748,0.05184897319204837
